point_id,x,y
1,52.21529289869205, 1.234359013697407
2,52.215197135124235,1.2348894949836535
3,52.21502062500801,1.2355834500792573
4,52.21493486261511, 1.2355426808323589
5,52.215042273741204, 1.2348332959363257
6,52.215177161764224, 1.2342747572538166
