point_id,x,y
1,0.7954304075105912,1.1693119629968447
2,-0.5570939248201698,24.32467155706174
3,-7.243023035443859,43.41127292890672
4,15.72539578087791,45.7461684464912
5,19.090329780254194,28.063487111924275
6,23.389967668346106,5.46894985108876
